run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789213833-3929316,2026-09-12T23:09:13+02:00,1789247353,parallel,finalize,30_sol,30_sol,-,14,
1789213833-3929316,2026-09-12T23:09:26+02:00,1789247366,parallel,finalize,18_nefuk-key,18_nefuk,-,14,
1789213833-3929316,2026-09-12T23:09:41+02:00,1789247381,parallel,finalize,37_siwin,37_siwin,-,14,
1789213833-3929316,2026-09-12T23:09:54+02:00,1789247394,parallel,finalize,38_siwiw,38_siwiw,-,14,
1789213833-3929316,2026-09-12T23:10:08+02:00,1789247408,parallel,finalize,39_sin,39_sin,-,14,
1789213833-3929316,2026-09-12T23:10:22+02:00,1789247422,parallel,finalize,40_sim,40_sim,-,14,
1789213833-3929316,2026-09-12T23:10:36+02:00,1789247436,parallel,finalize,40_sim-key,40_sim,-,13,
1789213833-3929316,2026-09-12T23:10:49+02:00,1789247449,parallel,finalize,41_sis,41_sis,-,14,
1789213833-3929316,2026-09-12T23:11:03+02:00,1789247463,parallel,finalize,42_siwil,42_siwil,-,14,
1789213833-3929316,2026-09-12T23:11:17+02:00,1789247477,parallel,finalize,43_bggl,43_bggl,-,13,
1789213833-3929316,2026-09-12T23:11:30+02:00,1789247490,parallel,finalize,44_llng,44_llng,-,14,
1789213833-3929316,2026-09-12T23:11:44+02:00,1789247504,parallel,finalize,45_brsd,45_brsd,-,14,
1789213833-3929316,2026-09-12T23:11:58+02:00,1789247518,parallel,finalize,46_odth,46_odth,-,13,
1789213833-3929316,2026-09-12T23:12:11+02:00,1789247531,parallel,finalize,47_roes,47_roes,-,14,
1789213833-3929316,2026-09-12T23:12:25+02:00,1789247545,parallel,finalize,48_rdvw,48_rdvw,-,13,
1789213833-3929316,2026-09-12T23:12:38+02:00,1789247558,parallel,finalize,48_rdvw-key,48_rdvw,-,13,
